PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,TimeStampMs
0.17898190,0.52299590,0.00327521,359.37740000,179.78990000,-0.00149348,1500
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,1512
0.17898190,0.52299590,0.00327485,359.37750000,179.79050000,-0.00150181,1522
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,1533
0.17898190,0.52299580,0.00327480,359.37760000,179.79010000,-0.00150027,1543
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,1554
0.17898190,0.52299600,0.00327384,359.37770000,179.79050000,-0.00150904,1564
0.17898190,0.52299610,0.00327292,359.37790000,179.79070000,-0.00152744,1576
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,1590
0.17898180,0.52299590,0.00327187,359.37810000,179.79090000,-0.00153889,1599
0.17898190,0.52299580,0.00327081,359.37820000,179.79110000,-0.00151935,1616
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,1627
0.17898190,0.52299610,0.00326960,359.37840000,179.79130000,-0.00152668,1638
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,1649
0.17898190,0.52299600,0.00326875,359.37870000,179.79080000,-0.00153643,1659
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,1670
0.17898190,0.52299590,0.00326748,359.37880000,179.79040000,-0.00150814,1679
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,1691
0.17898190,0.52299590,0.00326598,359.37900000,179.79020000,-0.00150092,1701
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,1712
0.17898200,0.52299590,0.00326455,359.37920000,179.79010000,-0.00148775,1722
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,1733
0.17898200,0.52299590,0.00326302,359.37940000,179.79010000,-0.00146137,1744
0.17898210,0.52299590,0.00326155,359.37960000,179.79010000,-0.00147317,1755
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,1766
0.17898210,0.52299580,0.00325982,359.37980000,179.79070000,-0.00147160,1776
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,1789
0.17898200,0.52299610,0.00325890,359.37990000,179.79040000,-0.00148585,1798
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,1810
0.17898200,0.52299610,0.00325725,359.38010000,179.79100000,-0.00147720,1820
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,1831
0.17898200,0.52299610,0.00325586,359.38020000,179.79150000,-0.00148937,1841
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,1853
0.17898210,0.52299600,0.00325500,359.38040000,179.79120000,-0.00147678,1862
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,1874
0.17898210,0.52299590,0.00325403,359.38050000,179.79110000,-0.00148740,1884
0.17898220,0.52299590,0.00325313,359.38060000,179.79050000,-0.00147177,1897
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,1909
0.17898220,0.52299580,0.00325206,359.38070000,179.79020000,-0.00144325,1918
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,1929
0.17898230,0.52299580,0.00325133,359.38090000,179.78960000,-0.00141333,1939
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,1952
0.17898220,0.52299590,0.00324998,359.38100000,179.79000000,-0.00142373,1961
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,1973
0.17898230,0.52299590,0.00324899,359.38110000,179.79060000,-0.00143420,1982
0.17898220,0.52299610,0.00324833,359.38120000,179.79110000,-0.00143773,1995
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,2007
0.17898220,0.52299610,0.00324828,359.38120000,179.79100000,-0.00145084,2016
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,2028
0.17898230,0.52299590,0.00324766,359.38120000,179.79160000,-0.00144743,2038
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,2050
0.17898230,0.52299610,0.00324778,359.38130000,179.79140000,-0.00144964,2061
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,2074
0.17898220,0.52299610,0.00324764,359.38130000,179.79110000,-0.00146810,2085
0.17898220,0.52299590,0.00324781,359.38130000,179.79060000,-0.00143999,2098
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,2113
0.17898230,0.52299590,0.00324786,359.38120000,179.78990000,-0.00142455,2124
0.17898240,0.52299590,0.00324796,359.38120000,179.78940000,-0.00141316,2137
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,2148
0.17898240,0.52299590,0.00324790,359.38120000,179.78900000,-0.00140579,2159
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,2172
0.17898240,0.52299580,0.00324827,359.38120000,179.78860000,-0.00139582,2183
0.17898230,0.52299580,0.00324857,359.38110000,179.78830000,-0.00138697,2197
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,2209
0.17898230,0.52299580,0.00324910,359.38100000,179.78810000,-0.00139925,2220
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,2233
0.17898230,0.52299590,0.00324964,359.38100000,179.78800000,-0.00138130,2243
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,2254
0.17898230,0.52299590,0.00325026,359.38080000,179.78790000,-0.00136363,2264
0.17898240,0.52299580,0.00325116,359.38070000,179.78780000,-0.00139737,2276
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,2288
0.17898240,0.52299580,0.00325196,359.38060000,179.78770000,-0.00136298,2298
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,2310
0.17898230,0.52299590,0.00325281,359.38040000,179.78760000,-0.00136955,2319
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,2330
0.17898240,0.52299580,0.00325386,359.38020000,179.78740000,-0.00136273,2342
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,2354
0.17898220,0.52299580,0.00325484,359.38010000,179.78730000,-0.00138299,2363
0.17898230,0.52299580,0.00325592,359.37990000,179.78710000,-0.00137260,2378
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,2391
0.17898230,0.52299570,0.00325716,359.37980000,179.78690000,-0.00137266,2401
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,2412
0.17898230,0.52299590,0.00325820,359.37960000,179.78680000,-0.00138280,2424
0.17898230,0.52299590,0.00325924,359.37950000,179.78660000,-0.00137920,2435
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,2446
0.17898230,0.52299580,0.00326041,359.37930000,179.78640000,-0.00137602,2456
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,2468
0.17898210,0.52299590,0.00326158,359.37920000,179.78630000,-0.00138994,2477
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,2487
0.17898220,0.52299590,0.00326293,359.37900000,179.78590000,-0.00138493,2498
0.33979250,0.39113160,-0.00538045,354.03130000,185.08270000,12.14112000,2510
0.17898220,0.52299580,0.00326404,359.37880000,179.78550000,-0.00137640,2520
