PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,TimeStampMs
0.00000000,0.17300010,0.00000000,0.00000004,359.69160000,0.00000000,678
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,691
0.00000000,0.17300020,0.00000000,0.00000004,359.69190000,0.00000000,701
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,714
0.00000000,0.17300010,0.00000000,0.00000004,359.69220000,0.00000000,725
0.00000000,0.17300020,0.00000000,0.00000004,359.69240000,0.00000000,736
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,747
0.00000000,0.17300020,0.00000000,0.00000004,359.69260000,0.00000000,757
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,767
0.00000000,0.17300010,0.00000000,0.00000004,359.69270000,0.00000000,776
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,788
0.00000000,0.17300020,0.00000000,0.00000004,359.69290000,0.00000000,798
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,810
0.00000000,0.17300020,0.00000000,0.00000004,359.69310000,0.00000000,828
0.00000000,0.17300010,0.00000000,0.00000004,359.69320000,0.00000000,839
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,851
0.00000000,0.17300020,0.00000000,0.00000004,359.69310000,0.00000000,861
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,872
0.00000000,0.17300020,0.00000000,0.00000004,359.69290000,0.00000000,883
0.00000000,0.17300010,0.00000000,0.00000004,359.69280000,0.00000000,896
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,906
0.00000000,0.17300010,0.00000000,0.00000004,359.69260000,0.00000000,916
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,928
0.00000000,0.17300010,0.00000000,0.00000004,359.69220000,0.00000000,938
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,949
0.00000000,0.17300010,0.00000000,0.00000004,359.69200000,0.00000000,959
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,971
0.00000000,0.17300010,0.00000000,0.00000004,359.69200000,0.00000000,981
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,993
0.00000000,0.17300010,0.00000000,0.00000004,359.69200000,0.00000000,1003
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1014
0.00000000,0.17300010,0.00000000,0.00000004,359.69200000,0.00000000,1023
0.00000000,0.17300020,0.00000000,0.00000004,359.69190000,0.00000000,1035
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1047
0.00000000,0.17300010,0.00000000,0.00000004,359.69180000,0.00000000,1057
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1070
0.00000000,0.17300010,0.00000000,0.00000004,359.69170000,0.00000000,1078
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1091
0.00000000,0.17300010,0.00000000,0.00000004,359.69160000,0.00000000,1101
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1113
0.00000000,0.17300020,0.00000000,0.00000004,359.69150000,0.00000000,1123
0.00000000,0.17300010,0.00000000,0.00000004,359.69140000,0.00000000,1135
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1147
0.00000000,0.17300020,0.00000000,0.00000004,359.69130000,0.00000000,1156
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1167
0.00000000,0.17300010,0.00000000,0.00000004,359.69130000,0.00000000,1176
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1188
0.00000000,0.17300010,0.00000000,0.00000004,359.69110000,0.00000000,1197
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1209
0.00000000,0.17300020,0.00000000,0.00000004,359.69060000,0.00000000,1219
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1230
0.00000000,0.17300010,0.00000000,0.00000004,359.69020000,0.00000000,1239
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1251
0.00000000,0.17300020,0.00000000,0.00000004,359.68980000,0.00000000,1261
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1272
0.00000000,0.17300010,0.00000000,0.00000004,359.68950000,0.00000000,1282
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1294
0.00000000,0.17300010,0.00000000,0.00000004,359.68920000,0.00000000,1304
0.00000000,0.17300010,0.00000000,0.00000004,359.68910000,0.00000000,1315
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1327
0.00000000,0.17300010,0.00000000,0.00000004,359.68890000,0.00000000,1337
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1349
0.00000000,0.17300020,0.00000000,0.00000004,359.68850000,0.00000000,1358
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1371
0.00000000,0.17300020,0.00000000,0.00000004,359.68820000,0.00000000,1380
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1392
0.00000000,0.17300010,0.00000000,0.00000004,359.68790000,0.00000000,1402
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1413
0.00000000,0.17300010,0.00000000,0.00000004,359.68760000,0.00000000,1423
0.00000000,0.17300020,0.00000000,0.00000004,359.68720000,0.00000000,1436
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1447
0.00000000,0.17300010,0.00000000,0.00000004,359.68680000,0.00000000,1457
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1469
0.00000000,0.17300020,0.00000000,0.00000004,359.68640000,0.00000000,1479
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1491
0.00000000,0.17300020,0.00000000,0.00000004,359.68600000,0.00000000,1500
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1512
0.00000000,0.17300020,0.00000000,0.00000004,359.68570000,0.00000000,1522
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1533
0.00000000,0.17300010,0.00000000,0.00000004,359.68550000,0.00000000,1543
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1554
0.00000000,0.17300020,0.00000000,0.00000004,359.68550000,0.00000000,1564
0.00000000,0.17300020,0.00000000,0.00000004,359.68550000,0.00000000,1576
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1590
0.00000000,0.17300020,0.00000000,0.00000004,359.68550000,0.00000000,1599
0.00000000,0.17300010,0.00000000,0.00000004,359.68550000,0.00000000,1616
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1627
0.00000000,0.17300020,0.00000000,0.00000004,359.68550000,0.00000000,1638
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1649
0.00000000,0.17300020,0.00000000,0.00000004,359.68570000,0.00000000,1659
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1670
0.00000000,0.17300010,0.00000000,0.00000004,359.68610000,0.00000000,1679
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1691
0.00000000,0.17300010,0.00000000,0.00000004,359.68660000,0.00000000,1701
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1712
0.00000000,0.17300010,0.00000000,0.00000004,359.68700000,0.00000000,1722
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1733
0.00000000,0.17300020,0.00000000,0.00000004,359.68740000,0.00000000,1744
0.00000000,0.17300010,0.00000000,0.00000004,359.68770000,0.00000000,1755
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1766
0.00000000,0.17300020,0.00000000,0.00000004,359.68790000,0.00000000,1776
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1789
0.00000000,0.17300020,0.00000000,0.00000004,359.68810000,0.00000000,1798
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1810
0.00000000,0.17300010,0.00000000,0.00000004,359.68840000,0.00000000,1820
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1831
0.00000000,0.17300020,0.00000000,0.00000004,359.68850000,0.00000000,1841
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1853
0.00000000,0.17300020,0.00000000,0.00000004,359.68860000,0.00000000,1862
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1874
0.00000000,0.17300010,0.00000000,0.00000004,359.68900000,0.00000000,1884
0.00000000,0.17300010,0.00000000,0.00000004,359.68950000,0.00000000,1897
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1909
0.00000000,0.17300010,0.00000000,0.00000004,359.68990000,0.00000000,1918
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1929
0.00000000,0.17300020,0.00000000,0.00000004,359.69040000,0.00000000,1939
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1952
0.00000000,0.17300020,0.00000000,0.00000004,359.69080000,0.00000000,1961
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,1973
0.00000000,0.17300020,0.00000000,0.00000004,359.69070000,0.00000000,1982
0.00000000,0.17300010,0.00000000,0.00000004,359.69060000,0.00000000,1995
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,2007
0.00000000,0.17300020,0.00000000,0.00000004,359.69050000,0.00000000,2016
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,2028
0.00000000,0.17300020,0.00000000,0.00000004,359.69060000,0.00000000,2038
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,2050
0.00000000,0.17300020,0.00000000,0.00000004,359.69050000,0.00000000,2061
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,2074
0.00000000,0.17300020,0.00000000,0.00000004,359.69060000,0.00000000,2085
0.00000000,0.17300020,0.00000000,0.00000004,359.69090000,0.00000000,2098
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,2113
0.00000000,0.17300010,0.00000000,0.00000004,359.69120000,0.00000000,2124
0.00000000,0.17300020,0.00000000,0.00000004,359.69150000,0.00000000,2137
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,2148
0.00000000,0.17300020,0.00000000,0.00000004,359.69180000,0.00000000,2159
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,2172
0.00000000,0.17300010,0.00000000,0.00000004,359.69200000,0.00000000,2183
0.00000000,0.17300010,0.00000000,0.00000004,359.69210000,0.00000000,2197
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,2209
0.00000000,0.17300010,0.00000000,0.00000004,359.69220000,0.00000000,2220
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,2233
0.00000000,0.17300010,0.00000000,0.00000004,359.69230000,0.00000000,2243
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,2254
0.00000000,0.17300020,0.00000000,0.00000004,359.69230000,0.00000000,2264
0.00000000,0.17300020,0.00000000,0.00000004,359.69220000,0.00000000,2276
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,2288
0.00000000,0.17300010,0.00000000,0.00000004,359.69220000,0.00000000,2298
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,2310
0.00000000,0.17300010,0.00000000,0.00000004,359.69210000,0.00000000,2319
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,2330
0.00000000,0.17300010,0.00000000,0.00000004,359.69200000,0.00000000,2342
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,2354
0.00000000,0.17300010,0.00000000,0.00000004,359.69200000,0.00000000,2363
0.00000000,0.17300010,0.00000000,0.00000004,359.69190000,0.00000000,2378
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,2391
0.00000000,0.17300010,0.00000000,0.00000004,359.69170000,0.00000000,2401
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,2412
0.00000000,0.17300020,0.00000000,0.00000004,359.69160000,0.00000000,2424
0.00000000,0.17300010,0.00000000,0.00000004,359.69140000,0.00000000,2435
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,2446
0.00000000,0.17300010,0.00000000,0.00000004,359.69130000,0.00000000,2456
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,2468
0.00000000,0.17300010,0.00000000,0.00000004,359.69110000,0.00000000,2477
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,2487
0.00000000,0.17300010,0.00000000,0.00000004,359.69100000,0.00000000,2498
0.00000000,0.17300000,0.00000000,0.03480703,69.25420000,359.93820000,2510
0.00000000,0.17300010,0.00000000,0.00000004,359.69100000,0.00000000,2520
