PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,TimeStampMs
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,350
0.08599876,0.17300020,0.00047083,270.16430000,359.68870000,269.99730000,360
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,371
0.08599875,0.17300010,0.00047066,270.16190000,359.68970000,269.99700000,381
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,392
0.08599877,0.17300010,0.00047066,270.16070000,359.68880000,269.99760000,403
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,414
0.08599877,0.17300020,0.00047061,270.15950000,359.68900000,269.99760000,425
0.08599874,0.17300010,0.00047038,270.16070000,359.68880000,269.99820000,437
0.08599877,0.17300010,0.00046965,270.16190000,359.68940000,269.99730000,455
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,467
0.08599877,0.17300010,0.00046879,270.16190000,359.69070000,269.99760000,476
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,488
0.08599877,0.17300020,0.00046791,270.16070000,359.69200000,269.99550000,497
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,509
0.08599876,0.17300020,0.00046693,270.16070000,359.69100000,269.99760000,519
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,530
0.08599880,0.17300010,0.00046593,270.16070000,359.69300000,269.99730000,540
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,553
0.08599877,0.17300020,0.00046489,270.16310000,359.69200000,269.99910000,563
0.08599880,0.17300010,0.00046399,270.16070000,359.69290000,269.99790000,576
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,588
0.08599879,0.17300010,0.00046344,270.16190000,359.69300000,269.99790000,598
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,610
0.08599877,0.17300010,0.00046331,270.16070000,359.69350000,269.99790000,620
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,633
0.08599880,0.17300010,0.00046330,270.16070000,359.69160000,270.00000000,643
0.08599880,0.17300010,0.00046322,270.16310000,359.69320000,269.99880000,655
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,667
0.08599880,0.17300010,0.00046288,270.16310000,359.69380000,269.99760000,678
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,691
0.08599880,0.17300020,0.00046251,270.15950000,359.69570000,269.99580000,701
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,714
0.08599881,0.17300020,0.00046207,270.16310000,359.69170000,270.00060000,725
0.08599882,0.17300020,0.00046170,270.16070000,359.69360000,269.99910000,736
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,747
0.08599883,0.17300020,0.00046149,270.16430000,359.69370000,269.99910000,757
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,767
0.08599882,0.17300010,0.00046129,270.16190000,359.69260000,270.00030000,776
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,788
0.08599882,0.17300020,0.00046099,270.16070000,359.69210000,270.00000000,798
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,810
0.08599880,0.17300020,0.00046074,270.16310000,359.69470000,269.99760000,828
0.08599881,0.17300010,0.00046056,270.16310000,359.69370000,269.99880000,839
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,851
0.08599880,0.17300020,0.00046059,270.16310000,359.69260000,270.00000000,861
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,872
0.08599880,0.17300020,0.00046101,270.16190000,359.69130000,270.00120000,883
0.08599881,0.17300010,0.00046115,270.16070000,359.69610000,269.99640000,896
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,906
0.08599881,0.17300010,0.00046149,270.16550000,359.69190000,270.00030000,916
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,928
0.08599880,0.17300010,0.00046207,270.16310000,359.69290000,269.99940000,938
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,949
0.08599880,0.17300020,0.00046227,270.16310000,359.69420000,269.99820000,959
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,971
0.08599883,0.17300010,0.00046233,270.16550000,359.69550000,269.99700000,981
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,993
0.08599880,0.17300020,0.00046230,270.16310000,359.69450000,269.99760000,1003
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1014
0.08599879,0.17300010,0.00046231,270.16310000,359.69470000,269.99760000,1023
0.08599880,0.17300020,0.00046246,270.16550000,359.69540000,269.99610000,1035
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1047
0.08599881,0.17300010,0.00046258,270.16550000,359.69190000,269.99970000,1057
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1070
0.08599880,0.17300010,0.00046273,270.16430000,359.69380000,269.99790000,1078
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1091
0.08599880,0.17300010,0.00046289,270.16070000,359.69040000,270.00150000,1101
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1113
0.08599880,0.17300020,0.00046306,270.16430000,359.69170000,270.00030000,1123
0.08599880,0.17300020,0.00046323,270.16070000,359.68940000,270.00180000,1135
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1147
0.08599880,0.17300020,0.00046331,270.16070000,359.68960000,270.00180000,1156
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1167
0.08599878,0.17300010,0.00046339,270.16070000,359.69150000,270.00000000,1176
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1188
0.08599879,0.17300010,0.00046372,270.16070000,359.68980000,270.00180000,1197
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1209
0.08599880,0.17300020,0.00046441,270.16430000,359.69020000,269.99970000,1219
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1230
0.08599878,0.17300010,0.00046508,270.16310000,359.68890000,270.00150000,1239
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1251
0.08599877,0.17300010,0.00046562,270.16430000,359.68820000,270.00180000,1261
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1272
0.08599877,0.17300010,0.00046608,270.16310000,359.68690000,270.00240000,1282
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1294
0.08599877,0.17300010,0.00046644,270.16310000,359.68870000,270.00150000,1304
0.08599879,0.17300010,0.00046672,270.16070000,359.68980000,269.99970000,1315
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1327
0.08599878,0.17300020,0.00046696,270.16190000,359.68850000,270.00060000,1337
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1349
0.08599875,0.17300020,0.00046750,270.16310000,359.68890000,269.99940000,1358
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1371
0.08599877,0.17300020,0.00046804,270.16070000,359.69050000,269.99760000,1380
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1392
0.08599876,0.17300010,0.00046844,270.16070000,359.68920000,269.99880000,1402
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1413
0.08599877,0.17300010,0.00046892,270.16070000,359.68950000,269.99790000,1423
0.08599877,0.17300020,0.00046950,270.16550000,359.69050000,269.99700000,1436
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1447
0.08599877,0.17300010,0.00047010,270.16070000,359.68950000,269.99760000,1457
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1469
0.08599875,0.17300010,0.00047068,270.16310000,359.68910000,269.99700000,1479
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1491
0.08599876,0.17300010,0.00047129,270.16070000,359.68990000,269.99610000,1500
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1512
0.08599874,0.17300020,0.00047183,270.16190000,359.68770000,269.99730000,1522
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1533
0.08599874,0.17300010,0.00047206,270.16310000,359.68500000,270.00060000,1543
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1554
0.08599876,0.17300020,0.00047200,270.16070000,359.68670000,269.99940000,1564
0.08599878,0.17300020,0.00047205,270.16070000,359.68650000,269.99940000,1576
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1590
0.08599874,0.17300020,0.00047212,270.16310000,359.68620000,269.99940000,1599
0.08599874,0.17300010,0.00047216,270.16070000,359.68770000,269.99850000,1616
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1627
0.08599879,0.17300020,0.00047208,270.16070000,359.68580000,270.00030000,1638
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1649
0.08599874,0.17300010,0.00047184,270.16070000,359.68500000,270.00090000,1659
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1670
0.08599874,0.17300020,0.00047116,270.15950000,359.68810000,269.99880000,1679
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1691
0.08599874,0.17300010,0.00047045,270.15950000,359.68820000,269.99790000,1701
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1712
0.08599877,0.17300010,0.00046984,270.16070000,359.68890000,269.99820000,1722
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1733
0.08599876,0.17300020,0.00046927,270.15830000,359.68890000,269.99820000,1744
0.08599877,0.17300010,0.00046876,270.16070000,359.69010000,269.99760000,1755
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1766
0.08599877,0.17300020,0.00046842,270.16190000,359.68880000,269.99910000,1776
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1789
0.08599875,0.17300020,0.00046814,270.16190000,359.68870000,269.99910000,1798
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1810
0.08599878,0.17300020,0.00046772,270.16190000,359.68820000,270.00030000,1820
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1831
0.08599877,0.17300020,0.00046759,270.15830000,359.69100000,269.99760000,1841
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1853
0.08599877,0.17300020,0.00046737,270.16070000,359.68960000,269.99940000,1862
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1874
0.08599877,0.17300010,0.00046680,270.16310000,359.68850000,269.99970000,1884
0.08599878,0.17300010,0.00046612,270.16070000,359.69050000,269.99880000,1897
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1909
0.08599877,0.17300010,0.00046539,270.15830000,359.69130000,269.99820000,1918
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1929
0.08599880,0.17300020,0.00046465,270.16070000,359.69090000,269.99970000,1939
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1952
0.08599880,0.17300020,0.00046414,270.16310000,359.69170000,269.99970000,1961
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,1973
0.08599877,0.17300020,0.00046420,270.16070000,359.68970000,270.00150000,1982
0.08599880,0.17300010,0.00046446,270.16070000,359.69190000,269.99910000,1995
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,2007
0.08599879,0.17300020,0.00046455,270.15950000,359.68750000,270.00330000,2016
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,2028
0.08599880,0.17300010,0.00046449,270.16310000,359.69420000,269.99670000,2038
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,2050
0.08599882,0.17300020,0.00046460,270.16070000,359.69040000,270.00030000,2061
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,2074
0.08599877,0.17300010,0.00046432,270.15950000,359.68750000,270.00330000,2085
0.08599880,0.17300020,0.00046400,270.15830000,359.69070000,270.00030000,2098
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,2113
0.08599884,0.17300020,0.00046353,270.16310000,359.69390000,269.99820000,2124
0.08599886,0.17300020,0.00046305,270.16070000,359.69240000,269.99910000,2137
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,2148
0.08599883,0.17300020,0.00046260,270.15950000,359.68910000,270.00270000,2159
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,2172
0.08599882,0.17300020,0.00046231,270.16070000,359.69410000,269.99790000,2183
0.08599880,0.17300010,0.00046210,270.15950000,359.69550000,269.99610000,2197
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,2209
0.08599882,0.17300010,0.00046200,270.16070000,359.69330000,269.99850000,2220
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,2233
0.08599880,0.17300010,0.00046194,270.16310000,359.69340000,269.99850000,2243
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,2254
0.08599880,0.17300020,0.00046192,270.16070000,359.69600000,269.99610000,2264
0.08599881,0.17300020,0.00046196,270.16070000,359.69310000,269.99910000,2276
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,2288
0.08599879,0.17300010,0.00046202,270.16190000,359.69450000,269.99790000,2298
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,2310
0.08599880,0.17300010,0.00046209,270.16430000,359.69700000,269.99520000,2319
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,2330
0.08599881,0.17300010,0.00046225,270.16190000,359.69410000,269.99760000,2342
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,2354
0.08599880,0.17300010,0.00046238,270.16310000,359.69370000,269.99820000,2363
0.08599880,0.17300010,0.00046254,270.16190000,359.69500000,269.99700000,2378
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,2391
0.08599880,0.17300020,0.00046276,270.16070000,359.69390000,269.99760000,2401
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,2412
0.08599880,0.17300020,0.00046296,270.15950000,359.69400000,269.99730000,2424
0.08599882,0.17300020,0.00046317,270.16310000,359.69530000,269.99550000,2435
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,2446
0.08599879,0.17300010,0.00046344,270.16310000,359.69480000,269.99610000,2456
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,2468
0.08599879,0.17300010,0.00046366,270.16310000,359.69190000,269.99910000,2477
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,2487
0.08599879,0.17300010,0.00046382,270.16070000,359.69260000,269.99820000,2498
0.03046309,0.17290730,-0.08042388,324.70180000,69.29796000,269.92430000,2510
0.08599880,0.17300020,0.00046387,270.16190000,359.69460000,269.99580000,2520
