PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,TimeStampMs
0.13698560,0.52299090,0.00309698,359.38020000,179.78810000,89.99909000,701
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,714
0.13698550,0.52299090,0.00309635,359.38030000,179.78800000,89.99908000,725
0.13698570,0.52299110,0.00309589,359.38030000,179.78780000,89.99912000,736
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,747
0.13698570,0.52299110,0.00309555,359.38030000,179.78770000,89.99910000,757
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,767
0.13698560,0.52299090,0.00309526,359.38030000,179.78740000,89.99911000,776
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,788
0.13698560,0.52299110,0.00309509,359.38030000,179.78700000,89.99911000,798
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,810
0.13698560,0.52299120,0.00309505,359.38030000,179.78680000,89.99911000,828
0.13698560,0.52299110,0.00309512,359.38020000,179.78640000,89.99913000,839
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,851
0.13698560,0.52299090,0.00309555,359.38020000,179.78710000,89.99911000,861
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,872
0.13698560,0.52299110,0.00309619,359.38010000,179.78690000,89.99910000,883
0.13698560,0.52299110,0.00309686,359.38000000,179.78680000,89.99911000,896
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,906
0.13698560,0.52299110,0.00309773,359.37990000,179.78760000,89.99910000,916
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,928
0.13698560,0.52299100,0.00309883,359.37980000,179.78750000,89.99911000,938
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,949
0.13698560,0.52299100,0.00309974,359.37970000,179.78720000,89.99910000,959
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,971
0.13698560,0.52299100,0.00310044,359.37950000,179.78690000,89.99911000,981
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,993
0.13698560,0.52299090,0.00310119,359.37940000,179.78650000,89.99912000,1003
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1014
0.13698550,0.52299110,0.00310172,359.37930000,179.78610000,89.99912000,1023
0.13698550,0.52299120,0.00310250,359.37920000,179.78580000,89.99910000,1035
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1047
0.13698560,0.52299090,0.00310340,359.37900000,179.78560000,89.99912000,1057
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1070
0.13698550,0.52299110,0.00310418,359.37890000,179.78530000,89.99911000,1078
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1091
0.13698540,0.52299090,0.00310515,359.37880000,179.78510000,89.99911000,1101
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1113
0.13698550,0.52299110,0.00310607,359.37860000,179.78490000,89.99913000,1123
0.13698540,0.52299090,0.00310709,359.37850000,179.78470000,89.99912000,1135
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1147
0.13698540,0.52299090,0.00310794,359.37830000,179.78430000,89.99911000,1156
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1167
0.13698540,0.52299100,0.00310875,359.37820000,179.78400000,89.99912000,1176
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1188
0.13698530,0.52299090,0.00310981,359.37810000,179.78470000,89.99912000,1197
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1209
0.13698530,0.52299100,0.00311106,359.37790000,179.78510000,89.99908000,1219
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1230
0.13698540,0.52299090,0.00311230,359.37780000,179.78540000,89.99908000,1239
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1251
0.13698530,0.52299080,0.00311350,359.37760000,179.78560000,89.99908000,1261
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1272
0.13698530,0.52299080,0.00311453,359.37750000,179.78570000,89.99907000,1282
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1294
0.13698530,0.52299090,0.00311534,359.37740000,179.78580000,89.99907000,1304
0.13698530,0.52299090,0.00311601,359.37730000,179.78540000,89.99908000,1315
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1327
0.13698530,0.52299090,0.00311646,359.37730000,179.78590000,89.99908000,1337
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1349
0.13698530,0.52299090,0.00311718,359.37730000,179.78630000,89.99905000,1358
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1371
0.13698530,0.52299100,0.00311776,359.37730000,179.78650000,89.99905000,1380
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1392
0.13698530,0.52299080,0.00311825,359.37720000,179.78670000,89.99906000,1402
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1413
0.13698520,0.52299090,0.00311866,359.37720000,179.78740000,89.99904000,1423
0.13698520,0.52299090,0.00311924,359.37720000,179.78790000,89.99902000,1436
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1447
0.13698520,0.52299080,0.00311960,359.37730000,179.78860000,89.99901000,1457
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1469
0.13698510,0.52299090,0.00311976,359.37730000,179.78920000,89.99899000,1479
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1491
0.13698520,0.52299090,0.00312002,359.37740000,179.78990000,89.99897000,1500
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1512
0.13698510,0.52299090,0.00312005,359.37750000,179.79050000,89.99895000,1522
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1533
0.13698520,0.52299080,0.00311969,359.37760000,179.79010000,89.99896000,1543
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1554
0.13698510,0.52299090,0.00311906,359.37770000,179.79050000,89.99896000,1564
0.13698510,0.52299110,0.00311830,359.37790000,179.79080000,89.99895000,1576
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1590
0.13698500,0.52299110,0.00311738,359.37810000,179.79100000,89.99895000,1599
0.13698510,0.52299080,0.00311648,359.37830000,179.79110000,89.99895000,1616
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1627
0.13698520,0.52299110,0.00311543,359.37840000,179.79130000,89.99895000,1638
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1649
0.13698510,0.52299110,0.00311419,359.37870000,179.79080000,89.99895000,1659
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1670
0.13698520,0.52299090,0.00311266,359.37880000,179.79050000,89.99896000,1679
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1691
0.13698520,0.52299090,0.00311102,359.37900000,179.79030000,89.99899000,1701
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1712
0.13698530,0.52299090,0.00310952,359.37920000,179.79020000,89.99899000,1722
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1733
0.13698530,0.52299090,0.00310792,359.37950000,179.79010000,89.99901000,1744
0.13698530,0.52299090,0.00310646,359.37960000,179.79010000,89.99902000,1755
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1766
0.13698540,0.52299090,0.00310523,359.37980000,179.79070000,89.99899000,1776
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1789
0.13698520,0.52299110,0.00310405,359.38000000,179.79040000,89.99901000,1798
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1810
0.13698530,0.52299110,0.00310288,359.38010000,179.79100000,89.99901000,1820
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1831
0.13698530,0.52299110,0.00310176,359.38030000,179.79150000,89.99900000,1841
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1853
0.13698540,0.52299110,0.00310073,359.38040000,179.79120000,89.99902000,1862
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1874
0.13698530,0.52299090,0.00309966,359.38050000,179.79110000,89.99899000,1884
0.13698540,0.52299110,0.00309838,359.38060000,179.79050000,89.99902000,1897
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1909
0.13698550,0.52299090,0.00309707,359.38080000,179.79020000,89.99904000,1918
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1929
0.13698550,0.52299090,0.00309583,359.38090000,179.78960000,89.99906000,1939
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1952
0.13698550,0.52299100,0.00309480,359.38100000,179.79000000,89.99908000,1961
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,1973
0.13698550,0.52299090,0.00309427,359.38110000,179.79060000,89.99906000,1982
0.13698540,0.52299120,0.00309400,359.38120000,179.79110000,89.99905000,1995
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,2007
0.13698550,0.52299110,0.00309385,359.38130000,179.79100000,89.99904000,2016
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,2028
0.13698550,0.52299110,0.00309367,359.38130000,179.79160000,89.99903000,2038
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,2050
0.13698550,0.52299110,0.00309363,359.38130000,179.79140000,89.99904000,2061
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,2074
0.13698550,0.52299110,0.00309337,359.38130000,179.79120000,89.99902000,2085
0.13698550,0.52299100,0.00309311,359.38130000,179.79060000,89.99903000,2098
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,2113
0.13698560,0.52299110,0.00309266,359.38130000,179.79000000,89.99907000,2124
0.13698560,0.52299090,0.00309237,359.38120000,179.78940000,89.99908000,2137
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,2148
0.13698560,0.52299110,0.00309201,359.38120000,179.78900000,89.99910000,2159
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,2172
0.13698560,0.52299090,0.00309208,359.38120000,179.78860000,89.99908000,2183
0.13698560,0.52299090,0.00309218,359.38110000,179.78840000,89.99910000,2197
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,2209
0.13698560,0.52299090,0.00309258,359.38100000,179.78820000,89.99909000,2220
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,2233
0.13698560,0.52299090,0.00309299,359.38100000,179.78800000,89.99909000,2243
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,2254
0.13698560,0.52299110,0.00309356,359.38090000,179.78790000,89.99910000,2264
0.13698560,0.52299090,0.00309439,359.38070000,179.78780000,89.99909000,2276
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,2288
0.13698560,0.52299090,0.00309510,359.38060000,179.78770000,89.99910000,2298
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,2310
0.13698560,0.52299110,0.00309586,359.38040000,179.78760000,89.99910000,2319
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,2330
0.13698570,0.52299090,0.00309680,359.38030000,179.78740000,89.99910000,2342
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,2354
0.13698550,0.52299110,0.00309769,359.38010000,179.78730000,89.99909000,2363
0.13698550,0.52299090,0.00309862,359.37990000,179.78710000,89.99912000,2378
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,2391
0.13698560,0.52299080,0.00309975,359.37980000,179.78700000,89.99910000,2401
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,2412
0.13698550,0.52299110,0.00310070,359.37960000,179.78680000,89.99910000,2424
0.13698560,0.52299100,0.00310156,359.37950000,179.78660000,89.99911000,2435
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,2446
0.13698550,0.52299090,0.00310268,359.37930000,179.78640000,89.99910000,2456
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,2468
0.13698540,0.52299110,0.00310373,359.37920000,179.78630000,89.99909000,2477
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,2487
0.13698550,0.52299090,0.00310477,359.37900000,179.78590000,89.99909000,2498
0.29897630,0.39991310,-0.00082956,354.03130000,185.08270000,102.14170000,2510
0.13698550,0.52299100,0.00310556,359.37890000,179.78550000,89.99912000,2520
